ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
10791,120000,1,2,1,34,-1,-1,-1,-1,0,0
8314,1.00E+05,2,2,1,36,0,0,0,0,0,0
1970,2.00E+05,2,1,2,43,-2,-2,-2,-2,-2,-2
7352,210000,2,2,2,30,0,0,2,2,2,0
10285,220000,2,1,1,41,0,0,0,0,0,0
21298,50000,1,1,1,63,-1,-1,2,-1,-1,-1
11123,50000,1,1,2,30,1,2,2,0,0,0
9680,50000,1,3,1,41,-2,-2,-2,-2,-2,-2
22242,150000,2,2,2,30,-1,-1,-2,-2,-1,-1
10363,60000,2,3,2,40,0,0,0,0,0,0
8543,30000,2,3,2,44,2,0,0,0,0,2
6488,80000,2,2,1,26,0,0,0,0,0,-2
7731,50000,2,3,1,53,-1,-1,-1,-1,-1,-1
1819,270000,2,1,1,32,-1,-1,-1,0,0,-1
6563,270000,2,2,2,29,0,0,0,0,0,0
17832,50000,1,1,2,24,2,0,0,2,0,0
2579,2.00E+05,1,1,2,27,-1,0,-1,-1,-1,-1
9180,5.00E+05,1,3,1,55,-2,-2,-2,-2,-2,-2
9094,50000,2,2,1,30,2,0,0,-2,-2,-2
6621,260000,2,1,1,38,-2,-1,-1,-2,-2,-2
1616,320000,1,1,1,35,1,-2,-2,-2,-2,-2
2011,40000,2,2,2,26,0,0,0,0,2,2
16654,150000,1,2,2,34,-1,0,0,0,-1,-1
16102,570000,2,1,2,32,0,0,0,0,0,0
10357,30000,1,3,1,48,0,0,2,2,3,2
16099,70000,2,2,1,46,2,2,2,2,2,2
21862,40000,2,1,2,27,0,0,0,-1,0,0
10679,2.00E+05,1,1,1,37,0,0,0,0,0,-1
23561,240000,2,1,2,36,-1,-1,-1,-1,-1,-1
13298,80000,2,2,2,36,0,0,2,2,2,2
8986,60000,2,2,2,44,0,0,0,0,0,0
20042,260000,2,2,1,48,0,0,0,0,0,0
15662,1.00E+05,2,2,1,41,-1,-1,-1,-1,-1,-1
10726,290000,2,2,1,33,0,0,0,0,0,0
14319,140000,2,1,2,24,0,0,0,0,0,0
12764,490000,1,1,2,30,0,0,0,0,0,0
331,2.00E+05,2,2,1,37,1,-1,2,-1,-1,-1
9592,50000,2,3,1,36,0,0,0,0,0,0
5862,50000,1,3,2,41,0,0,0,0,-1,-1
4839,50000,2,2,2,22,2,2,2,2,2,2
659,80000,2,1,2,23,0,0,0,0,0,-1
20268,80000,2,3,1,55,0,0,0,2,0,0
15350,5.00E+05,2,3,1,48,-1,-1,0,0,0,-1
16576,20000,1,2,2,24,0,0,0,0,0,0
19837,140000,2,2,1,35,-1,-1,-1,-1,-1,-1
4622,50000,1,1,1,25,0,0,2,0,0,0
22701,5.00E+05,2,2,1,41,0,0,0,0,0,0
1086,110000,2,2,1,43,0,0,2,0,0,0
20121,1.00E+05,2,2,2,42,0,0,0,0,0,0
5294,20000,1,1,2,33,0,0,0,0,0,0
22195,230000,2,1,2,29,1,-2,-1,-1,-1,-1
14200,210000,2,2,2,25,-1,-1,0,0,0,0
22677,360000,2,2,2,32,-2,-2,-2,-2,-2,-2
16740,2.00E+05,1,3,2,48,0,0,0,0,-1,-1
17116,210000,2,1,2,26,0,-1,-1,-1,-1,-1
13292,50000,2,1,2,22,2,2,2,2,2,2
7986,360000,2,1,2,32,-1,-1,-1,-1,0,-1
16198,1.00E+05,2,1,1,34,1,-2,-2,-2,-2,-1
5425,3.00E+05,1,1,1,54,-2,-2,-2,-2,-2,-2
12339,10000,2,1,2,24,0,0,0,0,0,0
21526,360000,2,1,1,44,1,-2,-2,-2,-2,-2
22274,270000,2,2,2,29,0,0,0,0,0,0
5827,10000,2,2,2,22,0,0,0,0,0,0
14121,160000,2,2,1,27,-1,0,0,0,0,0
22354,80000,2,2,1,30,0,0,0,0,0,0
11049,50000,1,1,2,26,0,0,0,0,0,0
12163,120000,1,2,1,31,2,2,2,2,2,2
13471,2.00E+05,1,1,1,36,-2,-2,-2,-2,-2,-2
3065,430000,2,2,1,42,0,0,0,0,0,0
543,30000,2,2,1,36,2,3,2,2,0,0
16817,180000,1,2,1,34,-1,-1,-1,-1,-1,-1
21161,260000,1,2,1,44,-1,-1,-1,-1,-1,-2
15680,70000,1,1,2,27,0,0,-2,-2,-2,-1
21817,120000,2,1,2,26,0,0,0,0,0,0
12776,170000,2,2,1,42,-1,-1,-1,-1,-1,-1
5354,150000,1,2,1,39,1,-2,-2,-1,-1,-2
1869,160000,2,3,1,41,2,2,2,0,0,2
4611,30000,2,2,1,42,0,0,0,0,0,2
9207,290000,2,3,1,29,0,0,0,0,0,0
21209,5.00E+05,1,1,1,37,1,-1,-1,-1,0,0
8490,180000,2,2,2,34,-1,-1,-1,-1,-1,-1
3008,10000,2,2,1,24,1,2,2,2,2,2
3122,260000,1,3,1,44,0,0,0,0,0,0
9083,30000,2,3,1,47,1,2,0,0,0,0
1811,20000,1,2,2,36,-1,-1,-1,0,0,0
14382,230000,2,1,2,28,0,-1,0,0,-1,0
22123,50000,2,2,2,29,0,0,0,0,0,0
16881,50000,1,2,1,39,1,2,2,3,2,0
4163,2.00E+05,1,2,1,39,-1,-1,-1,-1,-1,-1
13438,360000,1,1,2,39,0,0,0,0,0,0
4807,60000,1,2,1,33,0,0,0,0,0,0
186,1.00E+05,2,2,1,38,1,2,0,0,2,0
16269,210000,2,2,1,42,0,0,0,0,0,0
3199,20000,1,2,2,24,0,0,2,0,0,0
17521,140000,2,3,1,35,0,0,0,0,0,0
18684,2.00E+05,2,1,2,27,1,-2,-2,-2,-1,0
1638,30000,2,3,2,40,2,2,2,2,0,0
6772,20000,1,2,1,53,0,0,2,2,-2,-1
1906,340000,2,1,1,36,0,0,0,0,0,0
12640,5.00E+05,1,1,1,41,0,0,0,0,0,0
6747,50000,1,1,2,34,0,0,0,0,0,-2
22227,160000,2,1,2,28,-2,-2,-2,-2,-2,-2
15038,1.00E+05,1,1,1,35,0,0,0,2,2,0
17483,250000,2,2,1,33,3,2,2,-2,-2,-2
7576,180000,2,2,2,39,0,0,0,0,0,0
8652,20000,1,2,1,41,-1,-1,-1,-1,-1,-1
12849,30000,2,3,1,51,0,0,0,0,0,0
5478,1.00E+05,2,2,1,33,0,0,0,0,0,0
7176,150000,2,3,1,55,-2,-2,-2,-2,-2,-2
1286,5.00E+05,1,2,1,43,0,0,0,0,0,0
15011,370000,1,2,2,33,0,0,0,2,0,0
5971,20000,2,1,2,25,-1,0,0,0,0,0
13474,150000,1,2,2,37,0,0,0,0,0,0
6439,110000,2,2,3,54,-1,-1,-1,-1,-1,2
3444,5.00E+05,2,1,1,44,1,-1,-1,-2,-1,-1
15592,5.00E+05,1,2,1,53,-2,-2,-2,-1,-1,0
20620,20000,1,2,2,32,0,0,-1,0,0,0
703,10000,2,3,2,22,0,0,0,0,-2,-2
22873,220000,2,1,2,29,-2,-2,-1,-1,-1,-2
15978,80000,2,2,1,38,0,0,0,0,0,0
3732,410000,1,2,1,36,-2,-2,-2,-2,-2,-2
18273,330000,1,3,1,56,-1,-1,2,-1,-1,0
16707,280000,1,2,2,33,0,0,0,0,0,0
13045,230000,1,1,1,39,-1,-1,-1,-1,-1,-1
22607,30000,2,1,1,38,2,0,0,0,0,0
24058,30000,1,5,2,23,0,0,-2,-2,-2,-2
9811,120000,2,2,2,33,0,0,0,0,0,2
19499,180000,2,1,2,46,-2,-2,-2,-2,-2,-2
5922,230000,2,2,1,45,-1,-1,-1,-1,0,0
10071,360000,2,1,1,56,0,-1,-1,-2,-2,-1
505,30000,1,6,1,53,-2,-2,-2,-2,-2,-2
14416,150000,2,2,1,41,0,0,0,0,0,0
19510,4.00E+05,2,3,1,40,-1,-1,0,-1,-1,-2
20288,2.00E+05,2,2,1,50,-2,-2,-1,-1,-1,-1
18218,50000,1,2,3,52,0,0,0,0,0,0
3997,50000,2,2,2,43,0,0,0,0,0,0
946,360000,2,1,2,29,0,0,-1,-1,-1,-1
14631,10000,1,2,2,23,3,2,2,2,2,2
6249,390000,1,1,2,29,0,-1,0,0,0,0
6851,280000,1,1,2,33,0,0,0,0,0,0
5697,150000,2,1,2,28,0,0,0,0,0,0
20868,170000,1,2,1,35,1,2,2,2,2,0
17739,50000,2,3,1,59,1,-2,-2,-2,-2,-2
21419,60000,2,2,1,27,1,2,2,2,2,2
3904,50000,1,2,2,30,0,0,2,0,0,-2
19137,280000,2,3,1,34,1,-2,-2,-2,-2,-2
14431,30000,2,1,1,37,0,0,0,0,0,0
1802,120000,1,3,1,47,-1,-1,-1,-1,-1,-1
22920,430000,2,1,2,29,0,0,0,-1,0,0
5152,20000,1,1,2,43,0,0,2,-1,-1,0
9293,140000,2,2,1,30,0,0,2,4,3,2
19501,150000,2,1,1,30,-1,-1,0,0,0,0
6568,50000,2,1,2,25,0,0,-1,-1,-2,-2
23633,210000,2,3,2,43,-1,-1,-1,-2,-2,-2
3252,50000,1,5,1,30,0,0,0,0,0,0
21000,50000,1,3,1,40,-1,-1,-1,-1,-1,-1
23719,6.00E+05,2,1,1,53,-2,-2,-2,-2,-2,-2
4997,180000,2,4,1,34,-1,-1,-1,-1,0,0
7602,140000,2,1,2,26,-1,-1,-1,-1,-1,-1
18132,240000,1,1,1,37,-2,-2,-2,-2,-2,-2
22147,360000,2,2,2,29,-2,-2,-2,-2,-1,-1
5233,50000,1,2,1,35,1,2,0,0,0,2
578,80000,1,1,2,31,-1,-1,-1,-1,2,-1
2706,180000,2,2,2,25,0,0,0,0,0,0
18898,340000,2,2,1,29,0,0,0,-1,0,-1
19561,2.00E+05,2,1,1,40,-2,-2,-2,-2,-2,-2
9736,60000,1,2,1,32,0,0,0,0,0,2
12870,5.00E+05,1,2,1,35,-2,-2,-2,-2,-2,-2
13248,20000,1,2,1,51,1,2,2,0,0,0
20101,30000,2,3,1,37,0,0,0,0,0,0
22982,270000,2,2,1,34,0,0,0,0,0,0
7084,410000,2,2,1,29,-2,-2,-2,-1,-1,0
15709,360000,1,1,1,37,0,0,0,0,0,0
17856,180000,1,2,2,27,0,0,0,0,0,0
20606,2.00E+05,1,1,2,30,1,2,2,2,2,2
10331,90000,2,1,2,32,1,2,2,0,0,0
12229,170000,2,1,2,26,0,0,0,0,0,0
23010,90000,2,2,1,43,-2,-2,-2,-2,-2,-2
14779,250000,2,2,2,24,2,0,0,0,0,0
3104,260000,2,1,2,29,1,-1,0,-1,-1,-1
11876,350000,1,2,2,29,0,0,0,0,0,0
13482,360000,1,2,2,37,1,-2,-1,-1,-1,-1
10934,330000,2,1,2,24,0,0,0,0,0,0
23165,110000,2,2,1,36,-1,-1,-1,-1,-1,-1
16833,20000,1,2,1,43,2,2,2,2,0,0
6972,20000,1,2,2,37,0,0,-2,-1,0,0
23371,4.00E+05,2,2,1,34,0,0,0,0,0,0
3084,4.00E+05,1,1,2,36,-1,-1,-1,-1,-1,-2
12398,360000,2,1,1,46,1,-1,-1,-1,-1,-1
14610,50000,1,2,2,22,0,0,0,0,0,0
14211,70000,1,2,1,43,0,0,0,0,0,0
6338,20000,1,3,2,26,2,2,-1,-1,2,0
23263,250000,2,1,2,44,-1,-1,-2,-2,-1,-1
685,320000,1,1,1,40,0,0,0,0,0,0
19194,2.00E+05,2,1,2,32,0,0,0,0,0,0
16825,50000,1,2,1,37,0,0,0,0,0,0
12144,20000,2,3,3,41,-2,-2,-2,-2,-2,-2
7124,340000,2,1,2,42,0,0,0,-1,-1,-1
2139,230000,2,2,2,34,1,-2,-2,-2,-1,0
12125,420000,1,1,2,42,0,0,0,0,0,0
19555,280000,2,2,1,43,2,-1,-1,-1,-1,-1
12078,230000,2,2,1,32,-1,0,0,0,0,-2
3427,360000,2,1,1,46,0,-1,0,0,0,0
6959,280000,2,1,2,27,-1,-1,-1,-1,-1,-1
457,130000,1,3,2,39,1,2,2,2,2,2
11737,260000,2,1,2,28,0,0,0,0,0,0
20055,80000,2,2,2,33,0,0,0,0,2,0
18547,150000,2,2,2,25,0,0,0,0,0,0
16705,50000,1,3,2,42,2,0,0,0,0,2
2679,2.00E+05,2,2,2,43,0,0,0,0,0,0
19882,230000,2,1,2,38,-2,-2,-2,-2,-1,0
21721,20000,2,2,2,21,0,0,0,0,0,0
2536,20000,1,3,1,46,0,0,0,0,0,0
18803,150000,2,2,2,26,0,0,0,0,0,0
22911,360000,2,2,1,39,-2,-2,-2,-2,-2,-2
15227,130000,2,6,1,44,2,2,2,2,0,0
23213,5.00E+05,2,1,1,44,-1,-1,-1,-1,-1,-1
849,150000,1,3,1,37,4,4,4,3,2,0
11224,2.00E+05,2,2,2,28,0,0,0,0,0,0
1726,330000,2,1,2,26,0,0,0,0,0,0
21815,180000,2,2,2,26,1,-2,-1,-1,-2,-2
17616,360000,2,2,1,33,0,0,0,0,0,0
16918,350000,1,2,1,51,0,0,0,0,0,0
4168,150000,1,3,1,34,0,0,0,0,0,0
17765,50000,2,3,1,52,0,0,0,0,0,-1
7323,360000,1,2,1,30,2,2,2,2,2,-2
21127,360000,1,1,1,38,-1,-1,-1,-1,-1,-2
7136,60000,1,1,2,27,-1,-1,-1,-1,0,-1
22381,2.00E+05,2,1,2,32,-2,-2,-2,-2,-2,-2
23084,150000,2,1,2,28,0,0,0,0,0,0
12129,50000,1,2,3,46,0,0,0,0,0,0
2353,20000,1,2,1,34,0,0,2,0,0,0
6276,290000,1,2,1,50,-1,-1,-1,-2,-2,-2
22884,50000,2,1,1,35,-1,0,0,0,0,0
7548,330000,2,2,1,37,-2,-2,-2,-2,-2,-2
10688,80000,2,2,1,47,1,2,-1,-1,-1,-1
7837,20000,1,2,2,23,-1,0,0,0,0,0
9558,170000,2,2,2,33,-1,-1,-2,-2,-2,-2
22402,150000,2,2,2,28,2,2,2,2,2,2
14825,20000,1,3,2,26,2,0,0,0,0,0
4737,290000,2,2,2,24,0,0,0,0,0,0
8668,10000,2,2,2,44,-2,-2,-2,-1,0,0
17981,160000,1,2,1,36,0,0,0,0,0,0
7891,440000,1,1,1,31,-1,0,0,0,0,-1
19607,220000,2,2,2,34,0,0,0,0,0,0
14048,170000,1,2,1,30,0,0,0,0,0,0
15667,130000,1,3,2,27,1,2,0,0,0,0
3926,20000,1,1,2,25,0,0,0,0,0,0
8568,80000,2,2,1,47,0,0,0,0,0,0
1752,10000,1,2,2,38,2,2,3,3,3,3
19150,70000,2,1,1,36,1,2,2,0,0,2
12567,130000,1,2,2,25,0,0,0,0,0,0
8443,1.00E+05,2,3,1,40,0,0,0,0,0,0
7569,30000,1,2,2,30,2,2,2,2,2,2
6496,50000,2,5,1,28,0,0,0,0,0,-2
19331,320000,2,1,1,41,0,0,0,0,0,0
8122,130000,1,1,2,28,0,0,0,0,0,-2
1069,2.00E+05,1,1,2,40,-1,-1,-1,-1,-1,-1
6118,80000,1,1,2,26,1,1,-2,-2,-2,-2
15230,160000,2,2,1,29,-1,-1,-1,-1,-1,-1
22742,80000,2,2,1,36,0,0,0,0,0,0
19095,20000,2,2,1,37,0,0,0,0,0,0
17446,260000,2,2,1,39,2,2,0,0,2,0
2784,280000,2,1,1,47,-1,2,2,-1,0,0
12344,230000,1,1,2,28,0,0,0,0,0,0
2189,20000,1,2,2,24,0,-1,-1,-1,-1,-1
22427,250000,2,2,1,33,-1,-1,-1,-1,-1,-1
21208,360000,1,2,3,32,-2,-2,-2,-2,-2,-2
18778,130000,2,2,2,27,1,-2,-2,-2,-2,-2
14403,70000,1,1,2,26,0,0,0,0,0,0
3657,110000,2,2,2,25,2,2,2,2,2,0
8087,130000,2,1,2,29,-1,-1,-2,-2,-2,-2
15472,80000,1,3,1,33,-1,-1,-1,-1,-1,-1
20554,80000,1,1,2,28,0,0,0,0,0,0
13598,30000,1,2,2,25,0,0,0,2,0,0
1214,80000,2,3,1,26,0,0,0,0,0,0
12919,3.00E+05,1,1,1,39,0,0,2,-1,-1,2
1711,1.00E+05,2,1,2,30,0,0,0,0,2,0
11919,90000,2,3,1,44,0,0,0,0,0,0
9397,30000,2,1,2,23,1,3,2,2,2,2
12076,120000,2,2,1,42,-1,-1,-1,-1,-1,-1
16450,120000,2,1,1,60,-2,-2,-2,-2,-2,-2
23232,190000,2,1,2,33,-2,-2,-2,-2,-2,-2
14399,4.00E+05,1,1,1,36,0,0,0,0,0,-1
1557,50000,1,1,2,37,0,0,0,0,0,0
464,230000,2,1,2,28,0,0,0,0,0,0
6748,150000,2,1,1,37,-1,-1,-1,0,0,-1
5935,120000,2,1,2,31,0,0,0,0,0,2
23178,30000,2,3,1,46,0,0,0,0,0,0
5102,140000,2,2,1,35,-1,-1,-1,-1,-1,-1
3957,380000,1,1,2,33,0,0,0,0,0,0
14685,130000,2,1,2,30,-1,-1,-1,-1,-1,-1
1360,470000,2,2,2,32,0,0,0,0,0,0
2556,150000,2,1,1,30,0,0,0,0,0,0
6224,90000,2,3,2,28,0,0,0,0,0,2
17762,50000,2,2,1,55,2,0,0,0,0,0
22752,270000,2,2,1,33,-1,-1,0,0,0,0
23988,240000,1,2,2,26,0,0,0,0,0,0
12348,130000,2,2,1,46,0,0,0,-2,-2,-2
16640,30000,1,3,1,48,0,0,0,2,2,3
16594,20000,1,2,2,28,3,2,2,2,2,-1
8614,170000,2,2,1,33,-1,-1,-1,-1,-1,-1
9650,80000,1,2,2,31,0,0,0,0,0,0
204,120000,1,2,2,26,0,0,0,0,0,0
17259,1.00E+05,2,3,1,41,1,2,0,0,0,0
2728,2.00E+05,1,2,2,27,0,0,2,0,0,0
11455,5.00E+05,2,1,1,38,-1,-1,-1,-1,-1,-1
22139,160000,2,2,2,24,0,0,0,0,0,0
512,120000,2,2,2,35,-1,-1,-1,-1,-1,-1
11371,50000,1,2,2,30,0,0,0,0,0,-1
19913,30000,2,2,2,32,0,0,0,0,0,0
12993,20000,1,2,2,22,3,2,2,2,0,0
15490,30000,1,3,1,28,-1,0,0,0,2,0
23654,150000,2,1,1,38,-2,-2,-2,-2,-2,-2
10375,2.00E+05,2,2,2,26,-2,-2,-2,-2,-2,-2
14455,150000,2,3,2,40,0,-1,-1,0,-1,0
8151,250000,2,1,2,30,0,0,0,0,-1,-1
832,20000,2,3,1,24,8,7,6,5,4,3
20943,3.00E+05,1,2,1,48,1,-2,-2,-2,-2,-2
14137,50000,1,5,2,26,1,-2,-2,-2,-2,-2
7018,20000,1,2,2,38,0,0,0,0,0,0
11009,70000,1,1,1,40,1,2,2,2,2,2
5674,150000,1,2,2,37,-1,0,0,0,0,0
2961,50000,2,1,1,35,0,0,0,0,0,-1
18529,2.00E+05,2,1,2,26,0,0,0,0,0,0
10759,70000,2,2,1,51,2,2,2,2,2,2
8074,420000,1,1,1,36,-1,2,-1,-1,-1,-1
12697,370000,2,1,1,42,0,0,0,0,0,0
9092,240000,2,3,2,50,0,0,0,0,0,0
8537,230000,2,1,2,24,0,0,0,0,0,0
7504,30000,2,2,2,23,2,2,2,0,0,2
6686,280000,2,2,2,29,0,0,0,0,0,0
14711,150000,2,2,2,33,-2,-2,-2,-2,-2,-2
17720,240000,2,2,1,50,-1,-1,-1,2,0,0
8671,260000,2,5,1,33,0,-1,-1,0,0,0
20468,10000,1,2,2,26,0,0,0,0,0,0
9702,50000,2,2,2,24,-1,-1,-1,-1,0,0
18298,310000,2,2,1,47,0,0,0,0,0,0
8983,180000,2,3,2,42,0,0,0,0,0,0
12978,160000,1,2,1,33,0,0,0,0,2,0
1705,60000,2,1,2,24,0,0,0,0,0,0
812,7.00E+05,2,1,1,39,0,0,0,0,-2,-1
23078,230000,2,1,1,34,-2,-2,-2,-2,-2,-2
5566,240000,2,1,1,43,0,-1,-1,-2,-2,-2
7560,130000,2,2,1,40,-1,-1,-1,0,-1,-1
1762,2.00E+05,1,1,1,53,0,0,-2,-2,-1,-1
3069,160000,2,2,1,23,0,0,0,0,0,0
18203,310000,1,2,1,42,0,0,0,0,0,0
19119,80000,2,3,2,42,0,0,0,0,0,0
18982,220000,2,2,2,32,0,0,0,0,0,0
15252,180000,2,1,2,28,2,2,2,2,0,0
1240,80000,2,2,1,35,-1,-1,-1,-1,-1,0
9022,170000,2,1,1,51,-2,-2,-2,-2,-2,-2
22142,60000,2,1,2,28,0,0,0,0,0,0
729,330000,2,2,2,29,0,0,0,0,-1,-1
1472,20000,1,2,2,21,0,0,2,0,0,-2
11993,620000,1,1,1,39,0,0,0,0,0,0
3585,140000,2,3,1,28,0,0,0,0,0,0
5640,130000,1,2,2,42,0,0,0,0,0,0
17691,360000,2,1,1,42,0,0,0,0,0,0
15074,130000,1,2,1,46,0,0,0,0,0,0
23932,20000,1,2,2,22,0,0,2,2,2,2
17378,210000,2,1,1,38,1,-2,-1,-1,-1,-1
1797,280000,1,2,1,33,0,0,0,0,0,0
19938,230000,2,1,1,39,1,-2,-1,-1,-1,-2
17371,160000,2,3,2,39,0,0,0,0,0,0
11639,30000,2,2,2,21,0,0,0,0,0,-2
7739,80000,2,2,2,24,2,0,0,0,0,0
16603,80000,1,3,1,29,2,2,0,0,2,4
3443,3.00E+05,2,2,1,37,1,-2,-2,-1,-1,-1
20627,160000,1,2,2,32,0,0,0,0,0,-1
15772,1.00E+05,2,3,2,24,0,0,0,0,0,2
68,210000,2,1,2,30,2,-1,-1,-1,-1,-1
7895,80000,2,3,1,44,-1,-1,-1,-1,-1,-1
13145,80000,2,2,1,49,-1,2,-1,-1,-1,0
19935,1.00E+05,2,2,2,31,-1,-1,0,0,0,0
19652,240000,2,2,1,32,0,0,-2,-2,-2,-2
21106,30000,1,2,1,45,3,2,2,2,0,0
10985,260000,1,2,1,45,-1,-1,-2,-2,-2,-2
23747,2.00E+05,2,3,2,49,-1,-1,-1,-1,-1,-1
12984,30000,1,1,2,31,0,0,0,0,0,0
23272,290000,2,4,1,49,-1,-1,-2,-2,-2,-1
11157,180000,1,1,2,31,-2,-2,-2,-2,-2,-2
11514,150000,2,2,2,28,0,0,0,0,0,0
6197,20000,2,1,2,30,1,2,2,-1,0,-1
12145,190000,1,2,1,32,1,2,2,2,2,0
18200,230000,1,2,1,42,0,0,0,0,0,0
11871,210000,2,1,2,48,1,-2,-2,-1,-1,0
4602,60000,1,2,2,45,0,0,0,0,0,0
4510,130000,2,2,2,42,2,2,2,2,2,2
1863,5.00E+05,1,1,1,46,0,0,0,0,0,0
24031,260000,1,1,2,26,0,0,0,0,0,0
3405,80000,2,2,1,30,0,0,0,0,0,2
11595,190000,2,2,1,33,0,0,0,-2,-2,-2
7151,230000,2,3,1,54,-1,-1,-1,-1,-1,-1
1981,150000,2,1,1,38,1,-2,-2,-2,-2,-2
2858,2.00E+05,2,2,1,41,0,0,0,0,0,0
10272,60000,2,3,1,29,0,0,0,0,0,0
12097,50000,1,3,3,55,2,0,0,0,0,0
2640,140000,2,1,1,33,0,0,0,0,0,0
12228,5.00E+05,2,2,1,38,-1,-1,0,0,0,0
9132,130000,2,3,1,46,0,0,0,0,0,0
15766,30000,2,3,2,22,3,2,2,2,2,3
17182,160000,2,1,2,28,0,-1,-1,-2,-2,-2
21313,160000,1,3,1,57,-1,-1,-2,-2,-1,-1
4023,250000,2,1,1,44,-2,-2,-2,-2,-2,-1
13673,180000,2,2,2,27,0,0,2,0,0,0
24029,130000,1,2,2,25,0,0,0,2,2,2
11322,4.00E+05,2,1,1,31,-1,-1,-1,-1,-1,-1
18700,210000,2,1,2,26,0,0,0,0,0,0
5194,5.00E+05,2,1,1,36,2,0,0,0,0,0
15513,30000,1,2,1,37,2,2,2,2,2,2
3220,1.00E+05,2,1,2,29,0,0,0,0,0,0
2161,230000,2,2,1,62,0,0,0,0,0,0
2390,150000,2,2,2,39,1,2,2,0,0,2
21032,50000,1,2,2,36,4,3,2,0,0,0
6898,120000,1,2,2,32,1,2,2,2,2,2
14389,50000,1,3,2,22,0,0,0,0,0,0
630,2.00E+05,2,3,3,45,-1,-1,-1,-1,-1,-1
14893,240000,2,2,1,36,0,0,0,0,0,0
20025,90000,2,3,1,44,-1,-1,-1,-1,-1,-1
6482,50000,1,1,1,23,1,-2,-2,-2,-2,-2
1451,40000,2,2,1,25,0,0,0,0,0,0
4829,90000,2,1,2,28,-1,0,0,0,0,0
9635,240000,2,1,2,34,-1,-1,-2,-2,-2,-2
4849,1.00E+05,2,2,1,42,0,0,0,0,0,0
7223,360000,2,1,1,34,-2,-1,-1,-1,0,0
19986,260000,2,1,2,33,-2,-2,-1,-1,-1,0
22664,260000,2,1,2,30,-2,-2,-2,-2,-2,-2
4771,2.00E+05,2,2,2,31,1,-2,-2,-1,-1,-2
17687,120000,2,2,1,34,0,0,0,0,0,0
14843,160000,2,1,1,28,1,3,2,0,0,0
18919,190000,2,1,2,28,2,2,2,2,2,2
5711,40000,2,1,2,27,-1,-1,0,0,0,-1
13983,240000,1,2,1,44,0,0,0,0,0,0
23046,90000,2,2,1,36,1,-1,-1,-1,-1,-1
9514,350000,1,1,2,31,0,0,0,0,0,0
20259,180000,2,2,1,53,-2,-2,-2,-2,-2,-2
11767,160000,2,1,1,69,2,2,-2,-2,-2,-2
1167,2.00E+05,1,1,2,52,0,0,0,0,0,0
23877,160000,1,1,2,29,1,-1,-1,-2,-2,-2
16281,5.00E+05,2,4,1,32,-2,-2,-2,-2,-2,-2
5312,80000,1,2,1,46,0,0,2,0,0,0
2872,170000,2,2,1,42,0,0,0,0,-2,-2
19922,30000,2,2,2,44,0,0,0,0,0,0
7943,240000,2,1,1,38,-1,-1,-1,0,0,-1
9392,80000,1,2,2,25,-1,2,-1,0,-1,0
23972,50000,1,2,2,25,0,0,0,0,0,0
14619,230000,2,1,1,34,-1,0,0,0,-1,0
18435,150000,2,2,2,23,-1,-1,-1,0,0,0
20001,220000,2,1,1,43,-1,-1,-1,-1,-1,-1
11143,230000,2,3,1,32,-1,-1,-1,-1,-1,-2
20481,50000,1,2,2,28,2,0,0,2,0,0
22787,1.00E+05,2,3,1,40,2,2,0,0,0,0
8553,50000,2,3,1,30,-2,-2,-2,-2,-2,-2
9892,50000,1,2,1,32,0,0,0,0,0,0
13329,390000,2,1,2,31,0,0,0,0,0,0
18936,50000,2,2,1,34,0,0,0,2,0,0
6882,2.00E+05,2,1,1,38,-2,-2,-2,-1,2,-1
12974,250000,1,1,2,29,-1,-1,-1,-1,-1,-1
15131,50000,1,1,2,50,0,0,0,0,0,0
12428,2.00E+05,2,2,2,35,-1,-1,-1,-1,-1,-1
3756,260000,1,1,2,36,-2,-2,-2,-2,-2,-2
6196,50000,1,2,2,41,0,0,0,0,0,0
340,120000,2,1,2,34,-1,-1,0,-1,-1,-1
23013,170000,2,2,1,38,0,0,0,-2,-2,-2
5353,1.00E+05,2,2,1,48,1,2,2,2,-1,-1
20917,30000,1,2,1,30,0,0,0,0,0,-1
8298,50000,2,2,2,22,1,-2,-2,-2,-2,-2
5776,360000,2,2,1,35,0,0,0,0,0,0
21230,2.00E+05,1,1,1,37,1,-2,-1,-1,0,0
19180,180000,2,2,1,34,0,0,0,0,0,0
7380,50000,2,2,2,51,0,0,0,0,0,0
20590,130000,1,2,2,29,1,-1,-1,-1,-1,0
23295,30000,2,2,2,31,0,0,0,-2,-2,-2
16463,120000,2,2,1,51,0,0,0,0,0,0
19005,360000,2,2,2,30,0,0,-1,-1,-1,-1
1153,180000,2,2,2,42,2,2,2,2,2,2
1455,30000,1,2,2,26,0,0,0,0,0,0
5540,5.00E+05,1,1,1,34,-2,-1,-1,-1,-1,-1
10026,50000,2,2,2,24,0,0,0,0,0,0
8898,20000,2,1,2,24,-1,2,0,0,0,2
879,50000,2,2,1,43,0,0,0,-1,0,0
16554,40000,1,2,2,29,0,0,2,0,0,2
21633,130000,2,3,2,26,0,0,0,0,0,0
6079,150000,2,1,2,25,3,3,2,2,2,2
